"st_fips","state","variable","estimate","moe","year","sex","marital_status","age"
"47","Tennessee","B12002_022",20376,2271,2019,"M","Married","20-24"
"47","Tennessee","B12002_023",70554,3890,2019,"M","Married","25-29"
"47","Tennessee","B12002_024",101892,5036,2019,"M","Married","30-34"
"47","Tennessee","B12002_025",114836,6288,2019,"M","Married","35-39"
"47","Tennessee","B12002_026",120513,6916,2019,"M","Married","40-44"
"47","Tennessee","B12002_027",129159,4126,2019,"M","Married","45-49"
"47","Tennessee","B12002_028",130706,3920,2019,"M","Married","50-54"
"47","Tennessee","B12002_029",137620,5520,2019,"M","Married","55-59"
"47","Tennessee","B12002_030",132598,4530,2019,"M","Married","60-64"
"47","Tennessee","B12002_031",217558,4895,2019,"M","Married","65-74"
"47","Tennessee","B12002_032",102240,3359,2019,"M","Married","75-84"
"47","Tennessee","B12002_033",21168,1818,2019,"M","Married","85+"
"47","Tennessee","B12002_036",214,330,2019,"M","Separated","15-17"
"47","Tennessee","B12002_037",0,216,2019,"M","Separated","18-19"
"47","Tennessee","B12002_038",1477,786,2019,"M","Separated","20-24"
"47","Tennessee","B12002_039",5433,1586,2019,"M","Separated","25-29"
"47","Tennessee","B12002_040",5615,1705,2019,"M","Separated","30-34"
"47","Tennessee","B12002_041",2787,761,2019,"M","Separated","35-39"
"47","Tennessee","B12002_042",6938,1493,2019,"M","Separated","40-44"
"47","Tennessee","B12002_043",5761,1501,2019,"M","Separated","45-49"
"47","Tennessee","B12002_044",5377,1483,2019,"M","Separated","50-54"
"47","Tennessee","B12002_045",4825,1196,2019,"M","Separated","55-59"
"47","Tennessee","B12002_046",4627,1363,2019,"M","Separated","60-64"
"47","Tennessee","B12002_047",3494,926,2019,"M","Separated","65-74"
"47","Tennessee","B12002_048",1696,741,2019,"M","Separated","75-84"
"47","Tennessee","B12002_049",278,281,2019,"M","Separated","85+"
"47","Tennessee","B12002_066",69,148,2019,"M","Widowed","15-17"
"47","Tennessee","B12002_067",0,216,2019,"M","Widowed","18-19"
"47","Tennessee","B12002_068",80,99,2019,"M","Widowed","20-24"
"47","Tennessee","B12002_069",260,313,2019,"M","Widowed","25-29"
"47","Tennessee","B12002_070",925,903,2019,"M","Widowed","30-34"
"47","Tennessee","B12002_071",1050,501,2019,"M","Widowed","35-39"
"47","Tennessee","B12002_072",983,563,2019,"M","Widowed","40-44"
"47","Tennessee","B12002_073",3073,925,2019,"M","Widowed","45-49"
"47","Tennessee","B12002_074",2808,864,2019,"M","Widowed","50-54"
"47","Tennessee","B12002_075",4924,1074,2019,"M","Widowed","55-59"
"47","Tennessee","B12002_076",7560,1488,2019,"M","Widowed","60-64"
"47","Tennessee","B12002_077",20537,1886,2019,"M","Widowed","65-74"
"47","Tennessee","B12002_078",20586,1821,2019,"M","Widowed","75-84"
"47","Tennessee","B12002_079",15323,2343,2019,"M","Widowed","85+"
"47","Tennessee","B12002_081",102,106,2019,"M","Divorced","15-17"
"47","Tennessee","B12002_082",48,81,2019,"M","Divorced","18-19"
"47","Tennessee","B12002_083",850,524,2019,"M","Divorced","20-24"
"47","Tennessee","B12002_084",6205,1597,2019,"M","Divorced","25-29"
"47","Tennessee","B12002_085",17222,2174,2019,"M","Divorced","30-34"
"47","Tennessee","B12002_086",23512,3476,2019,"M","Divorced","35-39"
"47","Tennessee","B12002_087",28437,3213,2019,"M","Divorced","40-44"
"47","Tennessee","B12002_088",36291,3246,2019,"M","Divorced","45-49"
"47","Tennessee","B12002_089",37885,3312,2019,"M","Divorced","50-54"
"47","Tennessee","B12002_090",42034,2913,2019,"M","Divorced","55-59"
"47","Tennessee","B12002_091",37420,3761,2019,"M","Divorced","60-64"
"47","Tennessee","B12002_092",47296,3386,2019,"M","Divorced","65-74"
"47","Tennessee","B12002_093",13698,1625,2019,"M","Divorced","75-84"
"47","Tennessee","B12002_094",2112,912,2019,"M","Divorced","85+"
"47","Tennessee","B12002_097",119912,2974,2019,"F","Never Married","15-17"
"47","Tennessee","B12002_098",84725,3949,2019,"F","Never Married","18-19"
"47","Tennessee","B12002_099",178768,4121,2019,"F","Never Married","20-24"
"47","Tennessee","B12002_100",132261,4704,2019,"F","Never Married","25-29"
"47","Tennessee","B12002_101",75896,4101,2019,"F","Never Married","30-34"
"47","Tennessee","B12002_102",55643,4296,2019,"F","Never Married","35-39"
"47","Tennessee","B12002_103",35258,3846,2019,"F","Never Married","40-44"
"47","Tennessee","B12002_104",29184,3219,2019,"F","Never Married","45-49"
"47","Tennessee","B12002_105",23965,2795,2019,"F","Never Married","50-54"
"47","Tennessee","B12002_106",19463,2359,2019,"F","Never Married","55-59"
"47","Tennessee","B12002_107",20182,2566,2019,"F","Never Married","60-64"
"47","Tennessee","B12002_108",17891,1937,2019,"F","Never Married","65-74"
"47","Tennessee","B12002_109",5080,1101,2019,"F","Never Married","75-84"
"47","Tennessee","B12002_110",2272,657,2019,"F","Never Married","85+"
"47","Tennessee","B12002_113",0,216,2019,"F","Married","15-17"
"47","Tennessee","B12002_114",1344,603,2019,"F","Married","18-19"
"47","Tennessee","B12002_115",31973,3029,2019,"F","Married","20-24"
"47","Tennessee","B12002_116",86269,4227,2019,"F","Married","25-29"
"47","Tennessee","B12002_117",118186,4443,2019,"F","Married","30-34"
"47","Tennessee","B12002_118",117528,5193,2019,"F","Married","35-39"
"47","Tennessee","B12002_119",128225,6040,2019,"F","Married","40-44"
"47","Tennessee","B12002_120",131969,4608,2019,"F","Married","45-49"
"47","Tennessee","B12002_121",133616,4287,2019,"F","Married","50-54"
"47","Tennessee","B12002_122",148054,5047,2019,"F","Married","55-59"
"47","Tennessee","B12002_123",132955,4823,2019,"F","Married","60-64"
"47","Tennessee","B12002_124",198602,5052,2019,"F","Married","65-74"
"47","Tennessee","B12002_125",74802,3654,2019,"F","Married","75-84"
"47","Tennessee","B12002_126",8703,1586,2019,"F","Married","85+"
"47","Tennessee","B12002_129",0,216,2019,"F","Separated","15-17"
"47","Tennessee","B12002_130",0,216,2019,"F","Separated","18-19"
"47","Tennessee","B12002_131",1889,725,2019,"F","Separated","20-24"
"47","Tennessee","B12002_132",5683,1559,2019,"F","Separated","25-29"
"47","Tennessee","B12002_133",5700,1253,2019,"F","Separated","30-34"
"47","Tennessee","B12002_134",7669,1600,2019,"F","Separated","35-39"
"47","Tennessee","B12002_135",7162,1730,2019,"F","Separated","40-44"
"47","Tennessee","B12002_136",7505,1530,2019,"F","Separated","45-49"
"47","Tennessee","B12002_137",7316,1425,2019,"F","Separated","50-54"
"47","Tennessee","B12002_138",4577,1403,2019,"F","Separated","55-59"
"47","Tennessee","B12002_139",4385,1143,2019,"F","Separated","60-64"
"47","Tennessee","B12002_140",3912,1131,2019,"F","Separated","65-74"
"47","Tennessee","B12002_141",830,443,2019,"F","Separated","75-84"
"47","Tennessee","B12002_142",56,94,2019,"F","Separated","85+"
"47","Tennessee","B12002_159",83,98,2019,"F","Widowed","15-17"
"47","Tennessee","B12002_160",0,216,2019,"F","Widowed","18-19"
"47","Tennessee","B12002_161",262,392,2019,"F","Widowed","20-24"
"47","Tennessee","B12002_162",319,227,2019,"F","Widowed","25-29"
"47","Tennessee","B12002_163",1466,729,2019,"F","Widowed","30-34"
"47","Tennessee","B12002_164",1895,747,2019,"F","Widowed","35-39"
"47","Tennessee","B12002_165",4024,1306,2019,"F","Widowed","40-44"
"47","Tennessee","B12002_166",6121,1352,2019,"F","Widowed","45-49"
"47","Tennessee","B12002_167",7430,1515,2019,"F","Widowed","50-54"
"47","Tennessee","B12002_168",13636,1646,2019,"F","Widowed","55-59"
"47","Tennessee","B12002_169",25345,2660,2019,"F","Widowed","60-64"
"47","Tennessee","B12002_170",75328,4506,2019,"F","Widowed","65-74"
"47","Tennessee","B12002_171",82156,4106,2019,"F","Widowed","75-84"
"47","Tennessee","B12002_172",56488,3290,2019,"F","Widowed","85+"
"47","Tennessee","B12002_174",0,216,2019,"F","Divorced","15-17"
"47","Tennessee","B12002_175",18,31,2019,"F","Divorced","18-19"
"47","Tennessee","B12002_176",2660,908,2019,"F","Divorced","20-24"
"47","Tennessee","B12002_177",11396,1908,2019,"F","Divorced","25-29"
"47","Tennessee","B12002_178",20079,2764,2019,"F","Divorced","30-34"
"47","Tennessee","B12002_179",27758,3377,2019,"F","Divorced","35-39"
"47","Tennessee","B12002_180",35011,3514,2019,"F","Divorced","40-44"
"47","Tennessee","B12002_181",43831,3457,2019,"F","Divorced","45-49"
"47","Tennessee","B12002_182",44407,3194,2019,"F","Divorced","50-54"
"47","Tennessee","B12002_183",50418,3836,2019,"F","Divorced","55-59"
"47","Tennessee","B12002_184",43068,3913,2019,"F","Divorced","60-64"
"47","Tennessee","B12002_185",64040,3357,2019,"F","Divorced","65-74"
"47","Tennessee","B12002_186",28268,2623,2019,"F","Divorced","75-84"
"47","Tennessee","B12002_187",6716,1306,2019,"F","Divorced","85+"
"47","Tennessee","B12002_004",135721,2946,2021,"M","Never Married","15-17"
"47","Tennessee","B12002_005",88943,4301,2021,"M","Never Married","18-19"
"47","Tennessee","B12002_006",198474,5013,2021,"M","Never Married","20-24"
"47","Tennessee","B12002_007",150481,5249,2021,"M","Never Married","25-29"
"47","Tennessee","B12002_008",96764,4868,2021,"M","Never Married","30-34"
"47","Tennessee","B12002_009",73610,5782,2021,"M","Never Married","35-39"
"47","Tennessee","B12002_010",51345,4773,2021,"M","Never Married","40-44"
"47","Tennessee","B12002_011",33354,3008,2021,"M","Never Married","45-49"
"47","Tennessee","B12002_012",29186,2772,2021,"M","Never Married","50-54"
"47","Tennessee","B12002_013",30150,3228,2021,"M","Never Married","55-59"
"47","Tennessee","B12002_014",22610,2799,2021,"M","Never Married","60-64"
"47","Tennessee","B12002_015",21638,2754,2021,"M","Never Married","65-74"
"47","Tennessee","B12002_016",4107,931,2021,"M","Never Married","75-84"
"47","Tennessee","B12002_017",799,651,2021,"M","Never Married","85+"
"47","Tennessee","B12002_020",0,224,2021,"M","Married","15-17"
"47","Tennessee","B12002_021",154,180,2021,"M","Married","18-19"
"47","Tennessee","B12002_022",17893,2568,2021,"M","Married","20-24"
"47","Tennessee","B12002_023",68984,4604,2021,"M","Married","25-29"
"47","Tennessee","B12002_024",103378,4903,2021,"M","Married","30-34"
"47","Tennessee","B12002_025",120581,6114,2021,"M","Married","35-39"
"47","Tennessee","B12002_026",122589,6425,2021,"M","Married","40-44"
"47","Tennessee","B12002_027",127849,4976,2021,"M","Married","45-49"
"47","Tennessee","B12002_028",137859,4747,2021,"M","Married","50-54"
"47","Tennessee","B12002_029",132809,5119,2021,"M","Married","55-59"
"47","Tennessee","B12002_030",147522,5208,2021,"M","Married","60-64"
"47","Tennessee","B12002_031",231205,4898,2021,"M","Married","65-74"
"47","Tennessee","B12002_032",104783,3062,2021,"M","Married","75-84"
"47","Tennessee","B12002_033",20688,2167,2021,"M","Married","85+"
"47","Tennessee","B12002_036",163,196,2021,"M","Separated","15-17"
"47","Tennessee","B12002_037",65,68,2021,"M","Separated","18-19"
"47","Tennessee","B12002_038",196,243,2021,"M","Separated","20-24"
"47","Tennessee","B12002_039",3822,1882,2021,"M","Separated","25-29"
"47","Tennessee","B12002_040",5205,1462,2021,"M","Separated","30-34"
"47","Tennessee","B12002_041",6275,1589,2021,"M","Separated","35-39"
"47","Tennessee","B12002_042",6061,2413,2021,"M","Separated","40-44"
"47","Tennessee","B12002_043",5805,1562,2021,"M","Separated","45-49"
"47","Tennessee","B12002_044",4633,1169,2021,"M","Separated","50-54"
"47","Tennessee","B12002_045",4544,1264,2021,"M","Separated","55-59"
"47","Tennessee","B12002_046",3208,1208,2021,"M","Separated","60-64"
"47","Tennessee","B12002_047",5209,1438,2021,"M","Separated","65-74"
"47","Tennessee","B12002_048",847,428,2021,"M","Separated","75-84"
"47","Tennessee","B12002_049",425,436,2021,"M","Separated","85+"
"47","Tennessee","B12002_066",171,214,2021,"M","Widowed","15-17"
"47","Tennessee","B12002_067",40,80,2021,"M","Widowed","18-19"
"47","Tennessee","B12002_068",188,288,2021,"M","Widowed","20-24"
"47","Tennessee","B12002_069",619,595,2021,"M","Widowed","25-29"
"47","Tennessee","B12002_070",385,427,2021,"M","Widowed","30-34"
"47","Tennessee","B12002_071",1032,707,2021,"M","Widowed","35-39"
"47","Tennessee","B12002_072",2354,1320,2021,"M","Widowed","40-44"
"47","Tennessee","B12002_073",1974,680,2021,"M","Widowed","45-49"
"47","Tennessee","B12002_074",3065,1114,2021,"M","Widowed","50-54"
"47","Tennessee","B12002_075",5828,1340,2021,"M","Widowed","55-59"
"47","Tennessee","B12002_076",7554,1622,2021,"M","Widowed","60-64"
"47","Tennessee","B12002_077",26174,2686,2021,"M","Widowed","65-74"
"47","Tennessee","B12002_078",22771,2733,2021,"M","Widowed","75-84"
"47","Tennessee","B12002_079",13203,1906,2021,"M","Widowed","85+"
"47","Tennessee","B12002_081",0,224,2021,"M","Divorced","15-17"
"47","Tennessee","B12002_082",355,385,2021,"M","Divorced","18-19"
"47","Tennessee","B12002_083",1397,827,2021,"M","Divorced","20-24"
"47","Tennessee","B12002_084",5611,1251,2021,"M","Divorced","25-29"
"47","Tennessee","B12002_085",13828,2483,2021,"M","Divorced","30-34"
"47","Tennessee","B12002_086",22057,2810,2021,"M","Divorced","35-39"
"47","Tennessee","B12002_087",29532,3317,2021,"M","Divorced","40-44"
"47","Tennessee","B12002_088",33393,3247,2021,"M","Divorced","45-49"
"47","Tennessee","B12002_089",42983,3961,2021,"M","Divorced","50-54"
"47","Tennessee","B12002_090",38524,3302,2021,"M","Divorced","55-59"
"47","Tennessee","B12002_091",38176,3223,2021,"M","Divorced","60-64"
"47","Tennessee","B12002_092",53215,3737,2021,"M","Divorced","65-74"
"47","Tennessee","B12002_093",14161,1605,2021,"M","Divorced","75-84"
"47","Tennessee","B12002_094",2774,813,2021,"M","Divorced","85+"
"47","Tennessee","B12002_097",132481,4072,2021,"F","Never Married","15-17"
"47","Tennessee","B12002_098",88523,5008,2021,"F","Never Married","18-19"
"47","Tennessee","B12002_099",183521,5416,2021,"F","Never Married","20-24"
"47","Tennessee","B12002_100",129487,4462,2021,"F","Never Married","25-29"
"47","Tennessee","B12002_101",84692,4719,2021,"F","Never Married","30-34"
"47","Tennessee","B12002_102",56212,4551,2021,"F","Never Married","35-39"
"47","Tennessee","B12002_103",40950,4227,2021,"F","Never Married","40-44"
"47","Tennessee","B12002_104",27341,3250,2021,"F","Never Married","45-49"
"47","Tennessee","B12002_105",24713,2580,2021,"F","Never Married","50-54"
"47","Tennessee","B12002_106",21244,2852,2021,"F","Never Married","55-59"
"47","Tennessee","B12002_107",20655,2764,2021,"F","Never Married","60-64"
"47","Tennessee","B12002_108",19239,1868,2021,"F","Never Married","65-74"
"47","Tennessee","B12002_109",6996,1499,2021,"F","Never Married","75-84"
"47","Tennessee","B12002_110",2216,746,2021,"F","Never Married","85+"
"47","Tennessee","B12002_113",0,224,2021,"F","Married","15-17"
"47","Tennessee","B12002_114",630,399,2021,"F","Married","18-19"
"47","Tennessee","B12002_115",28803,3349,2021,"F","Married","20-24"
"47","Tennessee","B12002_116",83494,4602,2021,"F","Married","25-29"
"47","Tennessee","B12002_117",125459,5064,2021,"F","Married","30-34"
"47","Tennessee","B12002_118",135885,6694,2021,"F","Married","35-39"
"47","Tennessee","B12002_119",129547,6125,2021,"F","Married","40-44"
"47","Tennessee","B12002_120",131030,4738,2021,"F","Married","45-49"
"47","Tennessee","B12002_121",129569,4565,2021,"F","Married","50-54"
"47","Tennessee","B12002_122",131673,4575,2021,"F","Married","55-59"
"47","Tennessee","B12002_123",138415,6230,2021,"F","Married","60-64"
"47","Tennessee","B12002_124",205871,4776,2021,"F","Married","65-74"
"47","Tennessee","B12002_125",74558,3654,2021,"F","Married","75-84"
"47","Tennessee","B12002_126",10445,1710,2021,"F","Married","85+"
"47","Tennessee","B12002_129",180,148,2021,"F","Separated","15-17"
"47","Tennessee","B12002_130",0,224,2021,"F","Separated","18-19"
"47","Tennessee","B12002_131",1059,568,2021,"F","Separated","20-24"
"47","Tennessee","B12002_132",5023,1842,2021,"F","Separated","25-29"
"47","Tennessee","B12002_133",3708,1210,2021,"F","Separated","30-34"
"47","Tennessee","B12002_134",8411,1774,2021,"F","Separated","35-39"
"47","Tennessee","B12002_135",8872,1943,2021,"F","Separated","40-44"
"47","Tennessee","B12002_136",9315,2353,2021,"F","Separated","45-49"
"47","Tennessee","B12002_137",6494,1548,2021,"F","Separated","50-54"
"47","Tennessee","B12002_138",6874,1588,2021,"F","Separated","55-59"
"47","Tennessee","B12002_139",4426,1267,2021,"F","Separated","60-64"
"47","Tennessee","B12002_140",4960,1399,2021,"F","Separated","65-74"
"47","Tennessee","B12002_141",1805,780,2021,"F","Separated","75-84"
"47","Tennessee","B12002_142",400,291,2021,"F","Separated","85+"
"47","Tennessee","B12002_159",0,224,2021,"F","Widowed","15-17"
"47","Tennessee","B12002_160",0,224,2021,"F","Widowed","18-19"
"47","Tennessee","B12002_161",195,197,2021,"F","Widowed","20-24"
"47","Tennessee","B12002_162",131,173,2021,"F","Widowed","25-29"
"47","Tennessee","B12002_163",1514,1014,2021,"F","Widowed","30-34"
"47","Tennessee","B12002_164",1670,654,2021,"F","Widowed","35-39"
"47","Tennessee","B12002_165",4159,1245,2021,"F","Widowed","40-44"
"47","Tennessee","B12002_166",4749,1444,2021,"F","Widowed","45-49"
"47","Tennessee","B12002_167",8032,1652,2021,"F","Widowed","50-54"
"47","Tennessee","B12002_168",14957,2122,2021,"F","Widowed","55-59"
"47","Tennessee","B12002_169",25630,2620,2021,"F","Widowed","60-64"
"47","Tennessee","B12002_170",81250,3966,2021,"F","Widowed","65-74"
"47","Tennessee","B12002_171",79237,4423,2021,"F","Widowed","75-84"
"47","Tennessee","B12002_172",52588,2909,2021,"F","Widowed","85+"
"47","Tennessee","B12002_174",111,190,2021,"F","Divorced","15-17"
"47","Tennessee","B12002_175",0,224,2021,"F","Divorced","18-19"
"47","Tennessee","B12002_176",1681,896,2021,"F","Divorced","20-24"
"47","Tennessee","B12002_177",9845,2077,2021,"F","Divorced","25-29"
"47","Tennessee","B12002_178",18105,2633,2021,"F","Divorced","30-34"
"47","Tennessee","B12002_179",27588,3401,2021,"F","Divorced","35-39"
"47","Tennessee","B12002_180",31535,3516,2021,"F","Divorced","40-44"
"47","Tennessee","B12002_181",36693,3412,2021,"F","Divorced","45-49"
